City,Province,Year,Make,Model,Price,Mileage,URL,Description,Rebuilt_Predicted
Toronto,ON,2013,Honda,Civic,13995,150000,facebook.com/marketplace/item/1672759973146655/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"ontario quality motors   FINANCING AVAILABLE? Yes, Absolutely! We offer financing for any type of credit, Good Credit, Bad Credit and No Credit! HAVE A TRADE-IN? Trade-in vehicles are always welcome-if you have it we will take it. We will give an honest and fair value for your trade, in exchange for another vehicle purchased from us.  PEACE OF MIND PURCHASE!  We gladly provide a FREE history report on every vehicle. In addition, we offer extended warranties to best suit your needs. We are here to help and assist you before and after your purchase  HOW ARE OUR PRICES SO LOW?  On a daily bases we monitor the marketplace to make sure our prices are competitive and hard to beat. We constantly strive to provide good quality vehicles at a low price. Price excludes all applicable taxes and licensing. This vehicle is not certified, not e-tested or not drivable. We offer a comprehensive safety standard inspection package to certify all vehicles for ONLY $495.00.  CONTACT US  OR  ADDRESS  We are here to help and ask that you give us a chance to earn your business. Should you have any further questions please do not hesitate to contact us.  We look forward to meeting new people every day and will never stop finding new ways to improve.     HOURS OF OPERATION 10am to 8pm  OPEN ON Sundays: 12pm to 5pm ",0
Markham,ON,2020,Honda,Civic,25499,74000,facebook.com/marketplace/item/1676839339451389/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"CLEAN CAR FAX REPORT, 2020 CIVIC LX MODEL, 2.0L  4 CYLINDER, CVT BACK UP CAMERA, BLUETOOTH, HEATED SEATS, APPLE CAR PLAY & ANDROID AUTO, HONDA SENSING,  STOCK # 56474A  CONTACT-JERAD- ",0
Mississauga,ON,2018,Honda,Civic,20550,139000,facebook.com/marketplace/item/2018869068464615/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2018 HONDA CIVIC EX 4DR SEDAN NO ACCIDENT CERTIFIED  MISSISSAUGA HONDA DEALERSHIP  CALL  ,0
Toronto,ON,2020,Honda,Civic,25699,62000,facebook.com/marketplace/item/650301293711101/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Price listed online reflects an applied finance credit of $1500. Cash price may differ.   - 30 Days or 2,000 Km Comprehensive Coverage - Reconditioned by Factory Trained Technicians - 90 Days or 5,000 Km Powertrain Coverage  AUTO,POWER PKG,HEATED SEATS,BACKUP CAMERA  56320A ",0
Brampton,ON,2012,Honda,Civic,12000,145000,facebook.com/marketplace/item/1540051109862198/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2012 HONDA CIVIC EX - AUTOMATIC TRANSMISSION - LOW KMS!!! W/ ONLY 145,896KMS THIS VEHICLE IS PRICED AT $11,999 + HST *SAFETY CERTIFICATION INCLUDED* *BASIC LICENSING INCLUDED* *Professionally Detailed* + Re-clean at time of delivery! *CLEAN TITLE - NO ACCIDENTS - ONTARIO VEHICLE* *Comes with 2 keys and currently on like-new Continental All-Season Tires*  What makes us different? At our dealership there's absolutely no hidden fees or charges!   Registered with OMVIC and UCDA To schedule a viewing please contact: Amrinder  or Garry   DMND AUTO SALES INC. SUITE 206 30A KENNEDY RD. SOUTH,  BRAMPTON, ONTARIO  L6W-3E2 ",0
Toronto,ON,2019,Honda,Civic,25888,62000,facebook.com/marketplace/item/670117231804885/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"CLEAN CARFAX NO ACCIDENTS, WHITE EXTERIOR ON BLACK CLOTH INTERIOR, WIRED APPLE CAR PLAY AND ANDROID AUTO, BACKUP CAMERA, POWER WINDOWS LOCK AND MIRRORS, KEY LESS ENTRY, POWER RELEASE TRUNK LID, HONDA SENSING PACKAGE WITH LANE DEPARTURE WARNING, COLLISION MITIGATION AND ADAPTIVE CRUISE CONTROL , STEERING WHEEL MOUNTED AUDIO CONTROLS, CRUISE CONTROLS AND MENU TOGGLES, BLUETOOTH, FM/AM USB AND IPOD COMPATIBILITY, HEATED FRONT SEATS, HEATED SIDE MIRRORS, ELECTRIC PARKING BRAKE AND BRAKE HOLD, ECONOMY MODE, AND MUCH MORE!!  CONTACT US TO RESERVE YOUR TEST DRIVE TODAY!!  $25888 FINANCE PRICE (plus certification taxes & licensing)  PLEASE LEAVE THE BEST PHONE NUMBER TO REACH YOU AT FOR QUICKEST RESPONSE  WE ALSO BUY ALL MAKES AND MODELS AND ACCEPT TRADE INS, CONTACT US TODAY FOR A FREE VEHICLE APPRAISAL  **Special pricing is for consumers who are financing and not available to commercial, dealer, and exporting purchasers**  Certification: All vehicles can be certified and E-tested for an additional $599. ""This vehicle is being sold ""as is,"" unfit, not e-tested and is not represented as being in road worthy condition, mechanically sound or maintained at any guaranteed level of quality. The vehicle may not be fit for use as a means of transportation and may require substantial repairs at the purchaser's expense. It may not be possible to register the vehicle to be driven in its current condition.""  If not Certified and E-tested, as per OMVIC Regulations, the vehicle is deemed to be not drivable, not E-tested, and Not Certified.  *A WHEEL BALANCE, ALIGNMENT, & OIL CHANGE IS INCLUDED IN EVERY CERTIFIED VEHICLE*  Fully inspected and approved by our licensed technicians with extensive mechanical & appearance reconditioning process!!  Financing: Need financing? We offer rates as low as 7.99% with $0 Down and No Payment for 3 Months options (O.A.C). Our experienced Finance Team works with major banks and lenders to get you approved for a car loan with the lowest rate and most flexible term.  We Approve Everyone, Good Credit, Bad Credit, No Credit, Bankruptcy, Consumer proposal, Foreign Students, UBER and LYFT drivers. For more details and conditions in regards to financing, please call us at  ext 1 for sales. You can also come on by today or apply for financing online at the comfort of your home! visit us at https://www.streetxtreme.ca/financing-landing/.  Price: We offer high quality vehicles at lowest prices and we do market research to make sure our prices are competitive and for this reason, our prices are HAGGLE FREE. Just our best price first! Prices are plus HST & Licensing. Although every reasonable effort is made to ensure the information provided is accurate & up to date, we do not take any responsibility for any errors, omissions or typographic mistakes found on all on our pages. Prices may change without notice. Please verify any information in question with our sales consultants.  Trade: Have a trade? We offer free appraisals with the most accurate vehicle evaluation report for our valued clients.  Buy with Confidence: We are an OMVIC & UCDA member so buy with confidence and more importantly... a PEACE OF MIND. A full service and reconditioning are completed to and above OEM standards and all vehicles come with a 36 day or up to 500km safety guarantee. A complimentary Carfax History report is also included with every purchase for your peace-of-mind.  About Us:StreetXtreme was established in 2005 as a mechanical repair shop specializing in performance modifications. As the business grew, bodywork was high in demand and therefore the direction of the business started to change. We slowly evolved into a mixed mechanical and auto body operation, and more recently, started selling pre-owned vehicles! Our goal is CUSTOMER SATISFACTION and CONVENIENCE. We are located at 5829 Hwy 7 East, Markham, Ontario, L3P 1A5 (905) 554-8628 Ext. 1  DON'T MISS OUT ON YOUR DREAM CAR, COME IN FOR A TEST DRIVE TODAY!  BOOK YOUR TEST DRIVE at (905) 554-8628 - Press #1 for Sales Department  To view our full inventory list, please visit//www.streetxtreme.ca/vehicles/  #USEDCAR #GOODCHEAPCAR #CLEANCAR #CHEAPCAR #CARFINANCING #AUTOAPPROVAL  #ECONOMYCAR #CARFINANCING #GOODCARSAROUNDME #INEEDCAR #CARSALE #CARSFORSALE 3GOODCREDITBADCREDIT #CARAPPROVAL #QUALITYCLEANCARS #GOODCAR #GTAAUTOAPPROVAL #MARKHAM #TORONTOCARS  ing the following area: Toronto, Scarborough, Pickering, Ajax, Oshawa, Whitby, Markham, Richmond Hill, Vaughn, Woodbridge, Mississauga, Trenton, Peterborough, Lindsay, Bowmanville, Oakville, Stouffville, Uxbridge, Sudbury, Thunder Bay,Timmins, Sault Ste. Marie, London, Kitchener, Brampton, Cambridge, Georgetown, St Catherines, Bolton, Orangeville, Hamilton, North York, Etobicoke, Kingston, Barrie, North Bay, Huntsville, Orillia ",0
Toronto,ON,2019,Honda,Civic,23799,80000,facebook.com/marketplace/item/246760714867062/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Price listed online reflects an applied finance credit of $1500. Cash price may differ.   - 30 Days or 2,000 Km Comprehensive Coverage - Reconditioned by Factory Trained Technicians - 90 Days or 5,000 Km Powertrain Coverage  AUTO,POWER PKG,HEATED SEATS,BACKUP CAMERA  P10371 ",0
Brampton,ON,2012,Honda,Civic,12000,145000,facebook.com/marketplace/item/1189532385336513/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2012 HONDA CIVIC EX - AUTOMATIC TRANSMSSION - LOW KMS!!! W/ ONLY 145,896KMS THIS VEHICLE IS PRICED AT $11,999 + HST *CLEAN TITLE - NO ACCIDENTS - ONTARIO VEHICLE* *Comes with 2 keys and currently on like-new Continental All-Season Tires*  What makes us different? At our dealership there's absolutely no hidden fees or charges!   Registered with OMVIC and UCDA To schedule a viewing please contact: Amrinder  or Garry   DMND AUTO SALES INC. SUITE 206 30A KENNEDY RD. SOUTH,  BRAMPTON, ONTARIO  L6W-3E2  ",0
Brampton,ON,2017,Honda,Civic,24000,113000,facebook.com/marketplace/item/834807497763655/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Selling my 2017 honda civic touring, in perfect condition, great on gas, scratch less car.  ",0
Brampton,ON,2006,Honda,Civic,8000,189000,facebook.com/marketplace/item/831126318718353/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,Recently service done AC and Heater working Recently breaks change Cruise control No accident Engine and transmission are perfect No rust No need for safety Rear and side view mirrors with defoggers  Comes with winter tires Selling as is  serious buyers only ,0
Brampton,ON,2007,Honda,Civic,6500,200000,facebook.com/marketplace/item/787610343364655/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"With  Safety  Selling my Honda civic 2007 no light in dash, runs good,   It works like a spring mint ",0
Vaughan,ON,2019,Honda,Civic,29000,53000,facebook.com/marketplace/item/836861318068435/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2019 honda civic  - 2.0 4cyl - 53k KM  - clean title Car has no problems, was used for 4 years and only oil changes has been done to it. Recently installed 2 new front tires, car drives smoothly, pretty quick with the sport mode too. Car is a great daily. Selling because im buying a new car soon. ",0
Hamilton,ON,2017,Honda,Civic,17500,154000,facebook.com/marketplace/item/3444876205774161/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Selling car AS IS, I've never had any issues with the car , I'm the second owner. Car is amazing on gas. Has winters on but will sell with all seasons as well. Windshield is cracked but we can get that fixed. Has brand new condenser.  ",0
Brampton,ON,2012,Honda,Civic,12000,145000,facebook.com/marketplace/item/263345033076753/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2012 HONDA CIVIC EX - AUTOMATIC TRANSMISSION - LOW KMS!!! *SAFETY CERTIFICATION INCLUDED* *BASIC LICENSING INCLUDED* *Professionally Detailed* + Re-clean at time of delivery! *CLEAN TITLE - NO ACCIDENTS - ONTARIO VEHICLE* *Comes with 2 keys and currently on like-new Continental All-Season Tires*  W/ ONLY 145,896KMS THIS VEHICLE IS PRICED AT $11,999 + HST  WE ALSO HAVE YARD CARS AVAILABLE FOR TRUCK DRIVERS TOO - CONTACT FOR MORE INFO!  To schedule a viewing please contact: Amrinder  or Garry   DMND AUTO SALES INC. SUITE 206 30A KENNEDY RD. SOUTH,  BRAMPTON, ONTARIO  L6W-3E2 ",0
Oakville,ON,2015,Honda,Civic,16999,94000,facebook.com/marketplace/item/616788623889322/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,No I will not accept 14k.  Trim is EX only trim higher is EX-L. Low km honda civic (94000 km).  Just had b12 service worth just under $500. All service done at honda oakville (records are all available at the dealership).   Brand new all season tires  Comes with quality winter tires (over 80% tread left)  Mint inside and out (happy to give a video walk-around of the car to any buyers).  This car has been very well taken care off. Weekly cleaning and biannual wax/polish.   Ladies and gentlemen please don't ask me if its still available. If the ad is up then the car is available.   Reason for sale - need parking spot for new car.  This car is more reliable than all of your ex's combined. If you take care of the car and do basic maintenance she will run for another 400K km. I can send price comps from autotrader as well. Cheers ,0
Toronto,ON,2017,Honda,Civic,21699,98000,facebook.com/marketplace/item/1046589426751531/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"Price listed online reflects an applied finance credit of $1500. Cash price may differ.   - 30 Days or 2,000 Km Comprehensive Coverage - Reconditioned by Factory Trained Technicians - 90 Days or 5,000 Km Powertrain Coverage  AUTO,CLOTH SEATS, PUSH BUTTON, HEATED SEATS, BACKUP CAMERA, SUNROOF,AFTERMARKET PINK WHEELS  P10496 ",0
Burlington,ON,2007,Honda,Civic,7600,174000,facebook.com/marketplace/item/982625282980008/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,"2007 Honda Civic LX Automatic  No accident, Clean Title  Low Mileage  * Keyless Entry  * Power Windows  * Power Mirrors  * Cruise Control  * Aux Port  * Interior and Exterior Chrome     Strips                    $7600 + HST    ***FINANCING IS AVAILABLE***  ARDOR AUTO TRADING Burlington, ON ",0
Markham,ON,2017,Honda,Civic,22499,93000,facebook.com/marketplace/item/565001402320184/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2017 Honda Civic Sedan EX CVT HS | SILVER |  PUSH BUTTON|HEATED SEATS|BACKUP CAMERA|SUNROOF| REMOTE STARTER| ALLOY RIMS|  STOCK # P10420AA  CONTACT-JERAD- ,0
